google_id,name,dept,h_index,i10index,min_year,max_year,t_publication,t_pubs_citations,highest_citations,mean_of_IF,mean_of_co_authors,num_nsf,t_deflated_nsf,num_nih,t_deflated_nih,Y05yr,KTotal,KDirect,KMediated,Chi,BetCentrality,PRCentrality,XDIndicator,SchoolRank
X3JCGVIAAAAJ,NIRANJAN BALASUBRAMANIAN ,CS,11,13,2005,2016,22,1342,1048,0,3.818,1,0,0,0,2005,89,2,87,0.09090909090909091,47.256914960221486,0.00008018142927933992,CS,40
X53rkecAAAAJ,EUGENE WU ,CS,19,22,2004,2016,33,2276,814,0,4.424,3,541237,0,0,2000,247,15,232,0.208955223880597,2377.2806606033378,0.00031684192763219084,CS,15
x5HHlI0AAAAJ,KATRINA M DLUGOSCH ,BIO,14,16,1999,2015,20,1597,921,4.337,4.4,1,276000,0,0,1995,59,5,54,0.10416666666666667,799.9513828199005,0.00018021740376199035,BIO,38
X5hjyXgAAAAJ,JAY A TISCHFIELD ,BIO,65,193,1972,2016,270,16265,959,6.88,12.359,0,0,13,21325127,1970,927,6,921,0.3112970711297071,2178.6581752409447,0.00017517786392664766,XD,68
X6fRNfUAAAAJ,LAURA KATHRYN BALZANO ,CS,16,24,2002,2016,35,2585,1142,1.655,3.6,2,531298,0,0,2000,189,8,181,0.15625,2992.0456373397524,0.00022501380020272958,CS,13
x6OIBq4AAAAJ,DARKO MARINOV ,CS,34,74,1998,2016,107,5598,1445,1.074,4.093,13,7481192,0,0,1995,241,19,222,0.0945945945945946,9902.645420609935,0.00042784539199283277,CS,5
x7viPbgAAAAJ,J JACK LEE ,CS,25,502,1981,2015,71,583,21,3.282,5.817,19,5166011,1,0,1980,883,36,847,0.6358866736621196,106705.97680258517,0.0012030680094720495,XD,6
x8Cp75oAAAAJ,DAVID C QUELLER ,BIO,64,155,1983,2016,186,13349,2591,9.039,4.613,20,13887276,0,0,1980,382,13,369,0.13535911602209943,2986.4947878736984,0.00038573590026074763,BIO,11
X8g6CdoAAAAJ,JAMES H MARDEN ,BIO,38,59,1981,2016,72,4423,676,6.373,3.194,0,0,0,0,1980,199,3,196,0.13761467889908258,3991.8246041252273,0.0001786528437033495,BIO,42
x8lYIFEAAAAJ,GUEROL M SUEEL ,BIO,14,15,2003,2017,21,2231,638,19.007,5.571,3,931916,0,0,2000,57,5,52,0.21818181818181817,1142.4041815522203,0.00018109564749931522,XD,14
x9kzObUAAAAJ,TIMOTHY WALLACE BICKMORE ,CS,42,84,1989,2016,144,8290,796,2.068,3.722,3,1540987,0,0,1985,162,2,160,0.06593406593406594,0,0.00008770959845745367,CS,60
x9tdjFUAAAAJ,MEGAN C KING ,BIO,11,13,2002,2016,19,1289,305,11.99,4.579,2,355659,5,2908829,2000,65,1,64,0.05357142857142857,0,0.0000753205691194154,BIO,7
xaoz3-gAAAAJ,COLLIN MCMILLAN ,CS,16,19,2009,2016,29,844,136,1.451,4.069,2,251012,0,0,2005,37,4,33,0.058823529411764705,722.0078164678691,0.000155793093343494,CS,60
xBUSYEEAAAAJ,ANDREW ROBERT MARKS ,BIO,83,183,1985,2016,239,24185,1764,10.957,6.096,2,193182,82,38379023,1985,513,5,508,0.2097902097902098,2487.2302516538834,0.00018017748530893345,XD,14
xBv5ZfkAAAAJ,INDERJIT SINGH DHILLON ,CS,65,141,1989,2016,178,17551,1455,2.015,3.933,13,6254008,1,0,1985,322,15,307,0.17204301075268819,10169.939324024039,0.0003857538971670682,XD,9
XB_ZhjUAAAAJ,LINDA R MAXSON ,BIO,38,85,1968,2003,101,5039,350,5.368,2.604,8,1237978,0,0,1965,61,1,60,0.0379746835443038,0,0.00006711733138687622,BIO,55
XC1a3icAAAAJ,LUKE C STROTZ ,BIO,9,9,2003,2016,8,140,68,4.961,3.125,0,0,0,0,2000,13,0,13,0,0,0,BIO,68
XcaEg-cAAAAJ,DIVYAKANT AGRAWAL ,CS,72,276,1986,2016,366,17697,539,1.544,4.227,21,15607956,0,0,1985,535,32,503,0.13636363636363635,25597.250203606098,0.0006727207531208312,XD,34
XcD1ffwAAAAJ,LARRY ALAN WASSERMAN ,CS,56,149,1986,2015,184,12674,967,2.566,3.897,19,13761528,0,0,1985,359,9,350,0.35826771653543305,2855.351940865333,0.00021984415347186214,CS,1
xcV_89kAAAAJ,ALI SABERI ,CS,47,162,1982,2015,270,7488,500,2.59,3.263,5,1275099,0,0,1980,89,1,88,0.14772727272727273,0,0.00006415278132437574,CS,70
XD5xbksAAAAJ,HOLDEN T MAECKER ,BIO,50,88,1987,2014,96,6543,629,6.594,7.938,0,0,0,0,1985,284,3,281,0.12269938650306748,410.99320229361996,0.00012828866779285547,XD,1
xdC-UDMAAAAJ,J RENE VILLALOBOS ,CS,20,31,1990,2016,59,1310,454,2.166,3.119,0,0,0,0,1990,23,1,22,0.04878048780487805,0,0.00006492429294959118,CS,48
xdGKgtcAAAAJ,ANTHONY D JOSEPH ,CS,45,89,1991,2016,108,27643,13022,1.881,6.259,5,4343172,1,0,1990,690,25,665,0.22580645161290322,8226.169441144673,0.0005014635347121279,XD,1
XDgY-fMAAAAJ,C ROBERTSON MCCLUNG ,BIO,47,76,1983,2016,73,4972,491,8.382,4.452,17,18904638,5,187669,1980,353,10,343,0.20809248554913296,5883.78515707222,0.00031268414324181454,XD,38
XDhQDdgAAAAJ,ANITA SHUKLA ,BIO,11,11,2004,2016,18,487,139,7.935,4.278,0,0,1,42516,2000,51,0,51,0.1111111111111111,0,0,BIO,34
xdIRtREAAAAJ,MICHAEL C OSTROWSKI ,BIO,55,107,1979,2016,133,9092,417,7.426,8.323,0,0,0,0,1975,601,9,592,0.19334389857369255,9447.352551266185,0.00030872693545951226,XD,42
XDMGdZAAAAAJ,SOUGATA ROY ,BIO,7,7,2004,2016,13,301,113,9.863,4.769,0,0,5,603906,2000,51,0,51,0.14285714285714285,0,0,BIO,55
XdX6x60AAAAJ,KRISTIN M STANFORD ,BIO,7,5,2002,2016,9,127,44,1.456,2.667,0,0,0,0,2000,4,0,4,0.125,0,0,BIO,42
xd_8IiIAAAAJ,STEFANO TESSARO ,CS,16,23,2005,2016,44,859,110,1.617,3,4,1436885,0,0,2005,104,12,92,0.05454545454545454,1748.3120900658303,0.00027306406695888456,CS,34
xe0eVksAAAAJ,PANKAJ K AGARWAL ,CS,65,229,1989,2016,305,13825,785,1.448,3.508,26,24721237,0,0,1985,866,33,833,0.5223880597014925,38780.812078617026,0.0007281987454014891,XD,25
XE683E8AAAAJ,PHYLLIS G FRANKL ,CS,27,40,1985,2013,48,3765,665,1.582,2.667,0,0,0,0,1985,33,2,31,0.058823529411764705,56.24605883814401,0.00008688560289483045,CS,70
xedYbeEAAAAJ,JOSEPH LACHANCE ,BIO,12,13,2008,2016,17,493,153,9.244,10.176,0,0,0,0,2005,171,8,163,0.3977272727272727,631.610266487007,0.00022027982354058223,XD,55
xEPeEGAAAAAJ,SANDER MICHEL HOUTEN ,BIO,44,93,1998,2016,113,7527,1077,7.017,8.628,0,0,0,0,1995,255,1,254,0.05241090146750524,0,0.000060367983418381105,BIO,42
XeUeJkkAAAAJ,GREGG ALAN HOWE ,BIO,52,81,1988,2016,88,10827,1251,7.719,4.841,2,4417128,13,3386066,1985,278,6,272,0.14507772020725387,2943.669588066387,0.000228049603948472,BIO,50
XeyiyUYAAAAJ,MARGO I SELTZER ,CS,54,124,1990,2016,125,9748,486,1.339,4.096,13,5708943,0,0,1990,463,17,446,0.16666666666666666,13840.404220624967,0.00041513405107936356,CS,18
XF6Yk98AAAAJ,OREN ETZIONI ,CS,79,159,1987,2016,186,25032,1498,4.299,3.548,7,3479277,0,0,1985,341,22,319,0.07734806629834254,10195.833444251817,0.00048098832619625047,CS,6
xf7_yNsAAAAJ,MANOJ PRASANNA KUMAR ,CS,27,86,1963,2017,284,1808,65,2.851,3.63,0,0,34,16131561,1960,393,9,384,0.17867867867867868,5807.282510459447,0.0002733284402392726,XD,48
xfsIVmoAAAAJ,F KEITH BARKER ,BIO,24,42,1999,2016,48,3463,620,4.469,9.229,0,0,0,0,1995,539,14,525,0.4470198675496689,10603.183949786726,0.0004422473575109177,XD,34
xfwOz_kAAAAJ,JUDITH S OLSON ,CS,44,74,1990,2015,80,7955,1930,1.757,3.7,15,13266525,0,0,1990,172,5,167,0.06363636363636363,157.49312366792543,0.00014805060785626683,CS,29
xG1dEIAAAAAJ,DAVID A PROBER ,BIO,16,19,1999,2016,19,2051,543,12.812,6.105,0,0,0,0,1995,95,4,91,0.1111111111111111,3999.4384137404923,0.00020789686387069867,BIO,5
XG6aM5EAAAAJ,SHAHID NAEEM ,BIO,56,102,1979,2016,125,37778,16902,13.257,8.264,11,6449563,0,0,1975,396,17,379,0.09914529914529914,25138.55869751988,0.0004632397505452135,XD,14
xG9XC2MAAAAJ,TAMER KAHVECI ,CS,22,40,2000,2016,88,1730,196,5.317,3.682,11,2717860,0,0,2000,452,14,438,0.7890625,7816.808542328482,0.0003657634115315368,XD,48
XGiiygQAAAAJ,BOAZ BARAK ,CS,39,63,1999,2016,77,5623,1172,5.221,3.519,6,2077248,0,0,1995,170,22,148,0.06818181818181818,11381.541346180284,0.00047412620887154924,CS,18
XGnfm1UkTfgC,ANDREAS RECHTSTEINER ,BIO,19,23,1999,2016,28,3211,764,14.049,16.857,0,0,0,0,1995,580,13,567,0.5830903790087464,9660.266337394003,0.00036896995725007003,XD,55
xhaTxtcAAAAJ,AMOS RON ,CS,43,152,1988,2014,79,6265,965,1.241,2.468,9,8875572,4,1663561,1985,68,1,67,0.14583333333333334,0,0.00006318765590661588,CS,11
xhUvqK8AAAAJ,LAURENT ITTI ,CS,56,131,1995,2014,190,24123,8139,3.27,3.279,11,5586756,3,484220,1995,227,3,224,0.16292134831460675,908.2579715513596,0.00013500365188847297,CS,20
XhuZ9p0AAAAJ,DANIEL M ZUCKERMAN ,BIO,29,44,1995,2016,70,2259,179,4.072,3.1,2,1545372,16,2602759,1995,76,1,75,0.25396825396825395,0,0.00006583134176356828,BIO,42
XIQ7NvsAAAAJ,HIDEKI TAKAHASHI ,BIO,41,55,1996,2015,60,6329,655,5.542,7.967,3,3688651,0,0,1995,193,3,190,0.0888030888030888,253.43493598843463,0.0001233594552466243,BIO,50
XjeIqxYAAAAJ,VIVEK N SARKAR ,CS,54,140,1986,2016,238,12314,1368,0.915,4.134,8,11799302,0,0,1985,508,15,493,0.15692307692307692,8723.60726084496,0.00037389891110564026,CS,20
xjkmJsgAAAAJ,ABHISHEK JAIN ,CS,18,24,2005,2016,37,1379,461,0,3.892,0,0,0,0,2005,132,12,120,0.03636363636363636,122.6429896865837,0.00025735608948597547,CS,28
XJvLrVAAAAAJ,TERESA TONG WU ,CS,29,64,1999,2017,96,2270,322,2.928,5.281,2,879350,3,33915,1995,289,6,283,0.2660098522167488,2783.1844167382396,0.000173951913642745,XD,48
xj_f0-YAAAAJ,JOHN G FLANNERY ,BIO,42,82,1979,2016,116,5660,407,5.831,6.776,0,0,11,4102392,1975,365,5,360,0.14898989898989898,5216.596166812717,0.00020222241843333036,XD,4
xkCYK58AAAAJ,MUSTAQUE AHAMAD ,CS,35,98,1984,2016,126,5329,519,1.397,3.897,22,17517307,0,0,1980,336,20,316,0.15048543689320387,12032.9681231652,0.0004593824628070067,CS,9
XkiApd4AAAAJ,CORMAC ANDRIAS FLANAGAN ,CS,47,86,1993,2016,102,9886,1539,0.755,2.775,6,2096006,0,0,1990,126,5,121,0,139.52282134024492,0.0001572857200888535,CS,56
xKOEaRoAAAAJ,SVETLANA LAZEBNIK ,CS,35,53,2001,2016,65,15815,6561,4.528,3.862,6,2385945,0,0,2000,197,11,186,0.12643678160919541,961.1849037303693,0.00026731506064634993,CS,5
xKSM8cQAAAAJ,PRITHWISH CHAKRABORTY ,CS,10,10,2009,2016,16,426,115,1.851,4.938,0,0,0,0,2005,102,1,101,0.20588235294117646,0,0.00006000798319232291,CS,40
Xl4E0CsAAAAJ,LE SONG ,CS,35,65,2004,2016,95,3780,297,3.402,4.337,2,284903,3,522521,2000,242,20,222,0.15602836879432624,9950.722880119023,0.00044885196718965904,CS,9
xlfT8vcAAAAJ,DAVID G TILMAN ,BIO,144,261,1976,2016,257,89416,5004,12.414,4.354,0,0,0,0,1975,375,20,355,0.13140311804008908,19221.554559064567,0.0006050313075116388,BIO,34
Xll-AbQAAAAJ,MACIEJ F BONI ,BIO,27,38,2004,2016,52,2385,398,7.19,11.558,0,0,0,0,2000,202,1,201,0.09418282548476455,0,0.00006722352441086985,BIO,42
XM97iScAAAAJ,IRFAN AZIZ ESSA ,CS,49,114,1990,2016,143,12793,1465,2.882,3.951,15,8082196,0,0,1990,509,28,481,0.18614718614718614,17368.754341116786,0.0006290089615090231,XD,9
xmCRzzMAAAAJ,CHRISTOPHER S HAYES ,BIO,28,48,1997,2016,55,1945,203,5.475,5.091,1,537083,12,2481290,1995,103,0,103,0.15841584158415842,0,0,BIO,50
XmjbcDAAAAAJ,KRISTIN C GUNSALUS ,BIO,33,41,1995,2016,47,11132,3916,13.539,13.362,1,381146,12,4281857,1995,617,18,599,0.45647058823529413,9326.158487015715,0.000484714387871235,XD,68
XMwdTIQAAAAJ,DAVID N BERATAN ,BIO,66,164,1980,2016,195,12429,739,8.133,4.421,13,4092098,21,3860625,1980,248,1,247,0.12195121951219512,0,0.00006493533117236254,XD,11
XnLN35wAAAAJ,JARROD B FRENCH ,BIO,15,20,2003,2016,27,544,74,6.657,6.741,1,185344,0,0,2000,121,0,121,0.11578947368421053,0,0,BIO,55
xNs4D2QAAAAJ,PANG-NING TAN ,CS,41,95,1999,2016,124,9284,2800,3.243,4.202,6,3447414,0,0,1995,165,7,158,0.33548387096774196,5223.548524653587,0.00020275313885362263,XD,56
xnsDhO4AAAAJ,SHARON MARIE CROOK ,BIO,13,16,1989,2015,41,801,223,2.381,4.78,7,1213184,0,0,1985,62,0,62,0.2,0,0,BIO,55
XoMpU7gAAAAJ,JASON ERNST ,CS,29,32,2005,2016,36,7924,1535,19.278,16.944,2,343617,0,0,2005,848,26,822,0.8448979591836735,13012.075725216824,0.0005986116764002417,XD,13
xPCVtawAAAAJ,G ELISABETA MARAI ,CS,10,12,2001,2015,29,364,70,2.353,4.69,0,0,0,0,2000,87,4,83,0.18840579710144928,852.2827551616649,0.00013815642172798208,CS,60
xPGhKkoAAAAJ,ANDREW I SU ,BIO,41,70,1999,2017,105,13814,3038,7.943,8.6,1,607807,33,14640254,1995,615,9,606,0.20961538461538462,11564.35690361773,0.00033621343641987374,XD,9
XPYMp5sAAAAJ,PETER A MAWHORTER ,CS,6,3,2009,2015,10,223,95,1,4.4,0,0,0,0,2005,20,1,19,0,0,0.0001115468645693113,CS,56
xqEfATIAAAAJ,LUO SI ,CS,35,88,1998,2016,134,4317,277,1.249,3.672,8,6849625,0,0,1995,316,16,300,0.2847222222222222,9959.18931695469,0.0003803522832303405,XD,20
xQlXXWQAAAAJ,DEREK A ROFF ,BIO,67,193,1973,2015,214,18781,2002,3.837,2.201,6,2693947,0,0,1970,87,3,84,0.013793103448275862,3922.9706940407964,0.00018636880699020796,BIO,68
XqRwbWcAAAAJ,MEHMET GOENEN ,BIO,13,17,2008,2016,37,1562,800,5.352,3.676,0,0,0,0,2005,111,2,109,0.3880597014925373,0,0.00010397920569845888,BIO,68
xriihOcAAAAJ,MICHAEL S GLICKMAN ,BIO,31,49,1997,2016,56,3054,532,7.165,4.696,0,0,63,37113699,1995,145,3,142,0.17857142857142858,3873.8056869428647,0.00017302648930881754,BIO,26
XrIr0nYAAAAJ,HAITAO ZHENG ,CS,58,254,1982,2017,223,8515,597,2.704,5.152,10,4187573,0,0,1980,1027,17,1010,0.31496062992125984,9291.865109542914,0.00037149357506103,XD,34
Xs180T0AAAAJ,DANIEL S GRUNER ,BIO,25,38,1998,2017,46,4009,1615,10.399,15.652,3,913731,0,0,1995,291,10,281,0.35751295336787564,1714.5112647337846,0.00029539097514031174,XD,55
XSmAcQkAAAAJ,JOHANNA LOUISE MATHIEU ,CS,19,29,2007,2016,59,1435,210,3.425,3.458,4,1292374,0,0,2005,103,2,101,0.07246376811594203,41.72875493323441,0.00009136084154484281,CS,13
XSwScHgAAAAJ,LILIANA M DAVALOS ,BIO,22,39,1999,2017,41,1161,236,4.183,4.024,0,0,0,0,1995,95,3,92,0.07692307692307693,271.8679146074719,0.0001446940020883593,BIO,55
xTj2eQwAAAAJ,SRIDHAR MAHADEVAN ,CS,40,92,1985,2016,125,6195,815,2.06,3.08,13,5834760,0,0,1985,176,7,169,0.14285714285714285,4492.546108556862,0.0002090329288860532,CS,25
xTLHLD8AAAAJ,GREGORY A WEISS ,BIO,26,49,1993,2016,75,2076,236,8.052,5.053,3,2419803,22,4835256,1990,102,1,101,0.08396946564885496,0,0.0000701283258503346,XD,34
xTRyOQcAAAAJ,JASON M NEWBERN ,BIO,12,14,2005,2016,16,549,105,7.962,7,0,0,0,0,2005,87,1,86,0.4852941176470588,0,0.00007543977909249972,XD,55
XtUBAtwAAAAJ,A ROBERT CALDERBANK ,CS,66,241,1982,2014,245,39061,8835,2.004,3.29,0,0,0,0,1980,306,7,299,0.09274193548387097,1249.4953495824536,0.00021130113596953625,CS,25
XU7B4AEAAAAJ,JOHN G ALBECK ,BIO,17,17,2002,2015,18,2918,616,15.214,5.944,0,0,0,0,2000,122,2,120,0.19117647058823528,251.21420618380657,0.00009032722508753492,BIO,19
Xu83eAkAAAAJ,HIROYUKI NAKAI ,BIO,32,45,1991,2015,69,6348,1265,8.845,8.565,0,0,13,5761664,1990,145,2,143,0.08408408408408409,62.41997593373847,0.00010650788850933359,BIO,68
xuDZ9-sAAAAJ,RAGHU MEKA ,CS,18,23,2008,2017,37,1004,213,0.869,3,1,175432,0,0,2005,114,16,98,0.10416666666666667,2463.226576409073,0.00036782800124073164,CS,13
XUp6qhMAAAAJ,DANIELE PANOZZO ,CS,17,22,2008,2016,43,873,141,3.038,4.581,1,0,0,0,2005,73,3,70,0.0547945205479452,406.49566704698896,0.00011758927071438814,CS,29
XuQW7ogAAAAJ,YOAV Y ARTZI ,CS,11,11,2008,2016,16,565,136,0,3.063,0,0,0,0,2005,34,3,31,0.10526315789473684,48.926385141269954,0.00010483811260564363,CS,6
xViwZ0QAAAAJ,CARLO TOMASI ,CS,49,97,1982,2016,125,22474,6594,5.348,2.984,16,5427172,0,0,1980,167,4,163,0.1782178217821782,647.5209251470503,0.00014778874308911535,CS,25
XVIWZggAAAAJ,SUZANNE EDMANDS ,BIO,21,32,1995,2015,39,2289,475,3.136,3.436,13,2146472,0,0,1995,41,0,41,0.02564102564102564,0,0,BIO,55
XVNHaoMAAAAJ,HONGAN LONG ,BIO,8,6,2005,2016,15,118,16,6.152,6.667,0,0,0,0,2005,105,1,104,0.21568627450980393,0,0.0001975047560779659,BIO,34
xvnhpsAAAAAJ,KELLY R SUTHERLAND ,BIO,9,9,2010,2015,14,608,177,5.454,8.143,2,515033,0,0,2010,35,0,35,0,0,0,BIO,55
XVoYTEoAAAAJ,HAI ZHOU ,CS,30,54,1996,2016,91,2661,259,1.358,3.176,7,2056758,0,0,1995,215,3,212,0.19767441860465115,145.17914031488033,0.00010111927749965285,CS,34
xVw8dCAAAAAJ,INGO BRAASCH ,BIO,25,36,2001,2016,40,2931,695,8.612,11.225,0,0,0,0,2000,310,6,304,0.24358974358974358,3712.1413675740946,0.00021216804885541022,BIO,50
xW9Si-cAAAAJ,KIRSTEN C SADLER ,BIO,22,34,1998,2016,38,2164,551,6.394,6.974,1,45948,0,0,1995,194,5,189,0.08383233532934131,4290.856243341192,0.00021546645188003885,BIO,68
xwTbW0MAAAAJ,MARIANA P RAYKOVA ,CS,20,28,2006,2016,44,2359,566,1.681,4.409,4,761429,0,0,2005,221,12,209,0.08641975308641975,1271.0623512015993,0.00026769709005222973,CS,20
Xx7j5kQAAAAJ,CANDICE C ASKWITH ,BIO,31,36,1994,2016,37,5835,1010,9.036,5.676,1,463988,0,0,1990,95,5,90,0.1,4377.04285819291,0.00025081371547973385,BIO,42
xXBPAdQAAAAJ,KATHLEEN M PRYER ,BIO,39,76,1978,2017,89,7563,1364,4.261,5.169,14,3088401,0,0,1975,333,5,328,0.23417721518987342,915.9542689979612,0.00019601266395383388,BIO,11
xXezIzIAAAAJ,AMIR MITCHELL ,BIO,7,7,2005,2015,6,448,276,15.994,4.333,0,0,0,0,2005,59,0,59,0.5,0,0,BIO,50
XXmfmdkAAAAJ,CINDY V LOOY ,BIO,24,35,1996,2016,50,2200,275,4.863,6.28,5,255419,0,0,1995,93,6,87,0.22448979591836735,18451.78411314488,0.00029474675712682643,XD,4
Xxmiua8AAAAJ,MICHAEL NATHAN NITABACH ,BIO,29,38,1995,2016,45,2207,325,10.656,6.133,0,0,8,1623873,1995,174,8,166,0.12209302325581395,4897.948267248696,0.0003480663557859622,BIO,7
XxPA1LAAAAAJ,MICHAEL I KOTLIKOFF ,BIO,55,120,1982,2016,152,8868,347,6.583,6.586,0,0,0,0,1980,425,3,422,0.08139534883720931,970.2840082123429,0.00013250992086206938,BIO,11
xYfYnG4AAAAJ,NICK FEAMSTER ,CS,51,132,1999,2016,176,11985,682,1.672,4.028,0,0,0,0,1995,445,31,414,0.07723577235772358,12222.333723882539,0.0006203730397273922,CS,8
xyHrRFUAAAAJ,KARRIE G KARAHALIOS ,CS,25,44,1996,2017,94,3405,1059,1.968,3.734,5,2588739,0,0,1995,165,15,150,0.07692307692307693,7483.390287991542,0.0003634725038729274,CS,5
xYLmV7YAAAAJ,PHILLIP D ZAMORE ,BIO,76,127,1988,2016,123,33426,3198,17.71,5.642,0,0,48,16178170,1985,432,11,421,0.27007299270072993,19011.133490506552,0.00032832782036327026,XD,50
XyQM8SkAAAAJ,PHILLIP COLELLA ,CS,53,140,1973,2016,189,13997,2498,2.483,4.392,3,5191898,0,0,1970,219,6,213,0.1258741258741259,3157.537291585306,0.0001854143051567652,CS,1
XYy_Nm4AAAAJ,ALAN S WILLSKY ,CS,89,337,1972,2016,454,32764,2447,2.743,3.183,6,6710029,0,0,1970,319,12,307,0.1223021582733813,7463.992604459243,0.00032988638252209044,CS,1
Xz8p2pIAAAAJ,DAVID A O'BROCHTA ,BIO,31,56,1982,2016,71,4389,1856,4.021,5.915,0,0,0,0,1980,415,1,414,0.5809128630705395,0,0.000059825154086458996,XD,55
xZAWlosAAAAJ,AMY RALSTON ,BIO,18,22,1997,2016,30,2929,723,5.886,4.333,0,0,6,1139314,1995,135,1,134,0.1111111111111111,0,0.00011732252755690978,BIO,50
XZjC0LIAAAAJ,GYAN VATSARAJA BHANOT ,BIO,23,50,1996,2016,78,4243,990,4.613,12.333,0,0,0,0,1995,637,3,634,0.46641074856046066,464.9910727846017,0.00011219174581595107,XD,68
XZkvOTEAAAAJ,KEVIN W BOWYER ,CS,67,222,1978,2016,333,27857,4231,3.116,3.438,10,3884317,0,0,1975,353,7,346,0.12396694214876033,3055.806497623641,0.0002033530788937274,XD,60
XZV2eogAAAAJ,XIFENG YAN ,CS,50,93,2002,2016,149,13571,1990,2.73,4.792,6,2056037,0,0,2000,678,17,661,0.27225130890052357,9435.628518227515,0.000370125200770886,CS,34
xZwF5m8AAAAJ,DUNCAN J SMITH ,BIO,10,10,2005,2015,11,360,123,11.463,4.545,0,0,0,0,2005,24,0,24,0.06451612903225806,0,0,BIO,68
x_7xA0UAAAAJ,YILING CHEN ,CS,27,50,2003,2016,68,2187,382,2.608,3.662,3,1614732,0,0,2000,262,15,247,0.2222222222222222,16153.92074601729,0.0003798095649053772,XD,18
y-JsL4kAAAAJ,RANGA RAJU VATSAVAI ,CS,19,34,1999,2016,80,977,166,1.254,3.788,0,0,0,0,1995,161,10,151,0.16535433070866143,3447.3552057818647,0.0002657701311741155,CS,48
Y-KJRwoAAAAJ,PHILIP WILSON RUNDEL ,BIO,69,216,1968,2015,242,10452,254,3.137,3.211,8,898900,0,0,1965,187,1,186,0.07042253521126761,0,0.0000845274703533504,BIO,19
Y063_CIAAAAJ,XIANFENG DAVID GU ,CS,44,172,1987,2017,235,7212,883,2.206,5.132,0,0,0,0,1985,931,9,922,0.33884297520661155,5260.1803725702775,0.0002643158233324172,XD,40
Y0E0lsgAAAAJ,MITCHELL WAND ,CS,39,83,1973,2015,100,6372,1138,0.868,2.27,11,4059557,0,0,1970,43,5,38,0.03076923076923077,970.3655921277143,0.0001761687590663299,CS,60
y0lYi-cAAAAJ,MICHAEL E DAILEY ,BIO,28,41,1989,2016,50,3961,597,5.745,3.8,0,0,1,0,1985,86,4,82,0.06666666666666667,5587.400744339408,0.0002019952692092005,BIO,55
y0rvxmEAAAAJ,PETER A KUHN ,BIO,51,124,1994,2014,170,13731,2768,7.58,18.565,2,718448,73,30585550,1990,612,6,606,0.12330827067669173,3164.2181467025794,0.00020614880922107174,BIO,55
Y1C007wAAAAJ,AMAL J AHMED ,CS,22,26,2001,2016,31,1274,133,0.571,2.935,5,1485453,0,0,2000,55,4,51,0.034482758620689655,237.43778095275047,0.00013498871486160869,CS,60
y2-3xzQAAAAJ,THEODORE LYLE STECK ,BIO,64,119,1962,2016,141,21557,7656,5.19,3.298,3,867935,0,0,1960,134,2,132,0.09137055837563451,111.91164477102296,0.00009995030631789025,BIO,14
y2fSlecAAAAJ,YASHWANT K MALAIYA ,CS,34,84,1978,2016,150,4156,253,1.429,2.687,0,0,0,0,1975,80,4,76,0.14102564102564102,80.80653343945183,0.00017077570788413718,CS,70
Y2HTFXAAAAAJ,LAUREN GABRIELLLE WILCOX ,CS,13,14,2003,2016,28,363,59,4.002,5.107,2,160975,0,0,2000,134,8,126,0.5303030303030303,1104.8075503323146,0.00021001048818666379,XD,9
y2pH4jcAAAAJ,XI PENG CHEN ,CS,20,35,2005,2016,42,1929,777,1.18,3,9,2238172,31,7113235,2000,737,47,690,0.7215909090909091,160646.54931106532,0.0011522302648372222,XD,15
Y3wdd8oAAAAJ,MOHIT GUPTA ,CS,15,21,2003,2016,27,822,121,4.231,3.926,0,0,0,0,2000,256,6,250,0.24528301886792453,908.0032679795902,0.0001735875435310109,CS,11
Y4J5SOwAAAAJ,JAIDEEP SRIVASTAVA ,CS,48,166,1986,2016,298,19061,2800,1.831,3.906,12,12852564,0,0,1985,595,22,573,0.16847826086956522,13244.601206351375,0.0005102916485338068,CS,29
Y6Yzy-8AAAAJ,CHRISTINE VOGEL ,BIO,28,38,2003,2016,48,5643,1107,9.531,5.563,1,280810,3,708357,2000,232,3,229,0.22962962962962963,88.53948994159424,0.00010885540558461202,BIO,68
y768HUkAAAAJ,GULTEKIN OZSOYOGLU ,CS,31,64,1979,2014,105,3237,574,2.223,3.343,15,7318792,0,0,1975,149,3,146,0.12871287128712872,3992.4274979278366,0.00015517203590127146,CS,70
y7xrRCsAAAAJ,YARIV HOUVRAS ,BIO,12,12,1997,2016,14,1406,585,17.15,12.714,0,0,0,0,1995,176,3,173,0.13194444444444445,238.99625863392453,0.000129493174036164,BIO,26
Y8-xGncAAAAJ,LISE C GETOOR ,CS,53,168,1995,2016,223,11666,909,2.122,3.556,10,5102929,0,0,1995,565,22,543,0.16666666666666666,24088.712253016307,0.0005017143671099267,XD,56
Y80iWtgAAAAJ,ANDRE PLATZER ,CS,28,55,2004,2017,82,2578,223,1.597,2.695,5,6274461,0,0,2000,105,2,103,0.08771929824561403,149.33670022326888,0.0000967862593992592,CS,1
Y8FpsToAAAAJ,SALLIE WATSON CHISHOLM ,BIO,85,168,1973,2016,184,28906,3570,10.028,4.739,21,45729345,0,0,1970,409,7,402,0.16666666666666666,4546.857480986858,0.00023165411842366224,BIO,1
